ds,y
2021/4/1,475
2021/4/2,437
2021/4/3,446
2021/4/4,354
2021/4/5,248
2021/4/6,397
2021/4/7,554
2021/4/8,543
2021/4/9,537
2021/4/10,570
2021/4/11,421
2021/4/12,308
2021/4/13,511
2021/4/14,591
2021/4/15,728
2021/4/16,666
2021/4/17,758
2021/4/18,541
2021/4/19,404
2021/4/20,710
2021/4/21,842
2021/4/22,860
2021/4/23,758
2021/4/24,875
2021/4/25,633
2021/4/26,425
2021/4/27,830
2021/4/28,927
2021/4/29,1028
2021/4/30,698
2021/5/1,1052
2021/5/2,877
2021/5/3,708
2021/5/4,605
2021/5/5,618
2021/5/6,590
2021/5/7,908
2021/5/8,1126
2021/5/9,1033
2021/5/10,574
2021/5/11,924
2021/5/12,971
2021/5/13,1011
2021/5/14,853
2021/5/15,771
2021/5/16,543
2021/5/17,420
2021/5/18,732
2021/5/19,769
2021/5/20,844
2021/5/21,647
2021/5/22,600
2021/5/23,532
2021/5/24,340
2021/5/25,540
2021/5/26,744
2021/5/27,680
2021/5/28,613
2021/5/29,541
2021/5/30,446
2021/5/31,259
2021/6/1,471
2021/6/2,487
2021/6/3,509
2021/6/4,472
2021/6/5,435
2021/6/6,350
2021/6/7,237
2021/6/8,370
2021/6/9,440
2021/6/10,436
2021/6/11,435
2021/6/12,467
2021/6/13,302
2021/6/14,208
2021/6/15,337
2021/6/16,500
2021/6/17,452
2021/6/18,453
2021/6/19,388
2021/6/20,375
2021/6/21,236
2021/6/22,436
2021/6/23,620
2021/6/24,570
2021/6/25,563
2021/6/26,535
2021/6/27,386
2021/6/28,317
2021/6/29,476
2021/6/30,714
2021/7/1,674
2021/7/2,660
2021/7/3,715
2021/7/4,518
2021/7/5,342
2021/7/6,592
2021/7/7,920
2021/7/8,896
2021/7/9,823
2021/7/10,951
2021/7/11,613
2021/7/12,503
2021/7/13,829
2021/7/14,1150
2021/7/15,1309
2021/7/16,1272
2021/7/17,1411
2021/7/18,1008
2021/7/19,727
2021/7/20,1391
2021/7/21,1839
2021/7/22,1984
2021/7/23,1367
2021/7/24,1148
2021/7/25,1785
2021/7/26,1449
2021/7/27,2889
2021/7/28,3234
2021/7/29,3920
2021/7/30,3386
2021/7/31,4143
2021/8/1,3134
2021/8/2,2282
2021/8/3,3798
2021/8/4,4316
2021/8/5,5149
2021/8/6,4688
2021/8/7,4652
2021/8/8,4139
2021/8/9,2972
2021/8/10,2775
2021/8/11,4425
2021/8/12,5133
2021/8/13,5908
2021/8/14,5249
2021/8/15,4358
2021/8/16,3119
2021/8/17,4534
2021/8/18,5567
2021/8/19,5729
2021/8/20,5529
2021/8/21,5247
2021/8/22,4448
2021/8/23,2537
2021/8/24,4328
2021/8/25,4334
2021/8/26,4783
2021/8/27,4350
2021/8/28,3691
2021/8/29,3124
2021/8/30,1969
2021/8/31,2926
2021/9/1,3176
2021/9/2,3097
2021/9/3,2534
2021/9/4,2370
2021/9/5,1854
2021/9/6,974
2021/9/7,1634
2021/9/8,1840
2021/9/9,1677
2021/9/10,1246
2021/9/11,1276
2021/9/12,1072
2021/9/13,615
2021/9/14,1011
2021/9/15,1058
2021/9/16,832
2021/9/17,790
2021/9/18,865
2021/9/19,563
2021/9/20,301
2021/9/21,258
2021/9/22,538
2021/9/23,533
2021/9/24,239
2021/9/25,382
2021/9/26,302
2021/9/27,155
2021/9/28,250
2021/9/29,268
2021/9/30,219
2021/10/1,196
2021/10/2,197
2021/10/3,161
2021/10/4,87
2021/10/5,140
2021/10/6,149
2021/10/7,143
2021/10/8,135
2021/10/9,82
2021/10/10,59
2021/10/11,49
2021/10/12,73
2021/10/13,71
2021/10/14,61
2021/10/15,57
2021/10/16,65
2021/10/17,38
2021/10/18,28
2021/10/19,34
2021/10/20,39
2021/10/21,36
2021/10/22,25
2021/10/23,28
2021/10/24,16
2021/10/25,17
2021/10/26,28
2021/10/27,36
2021/10/28,21
2021/10/29,21
2021/10/30,21
2021/10/31,21
2021/11/1,9
2021/11/2,18
2021/11/3,25
2021/11/4,14
2021/11/5,25
2021/11/6,29
2021/11/7,21
2021/11/8,18
2021/11/9,30
2021/11/10,25
2021/11/11,31
2021/11/12,22
2021/11/13,24
2021/11/14,22
2021/11/15,7
2021/11/16,15
2021/11/17,27
2021/11/18,20
2021/11/19,16
2021/11/20,16
2021/11/21,20
2021/11/22,6
2021/11/23,17
2021/11/24,5
2021/11/25,27
2021/11/26,19
2021/11/27,16
2021/11/28,9
2021/11/29,8
2021/11/30,21
2021/12/1,21
2021/12/2,11
2021/12/3,14
2021/12/4,19
2021/12/5,20
2021/12/6,7
2021/12/7,19
2021/12/8,21
2021/12/9,17
2021/12/10,25
2021/12/11,20
2021/12/12,13
2021/12/13,7
2021/12/14,24
2021/12/15,29
2021/12/16,30
2021/12/17,20
2021/12/18,28
2021/12/19,33
2021/12/20,11
2021/12/21,38
2021/12/22,40
2021/12/23,37
2021/12/24,39
2021/12/25,38
2021/12/26,43
2021/12/27,35
2021/12/28,46
2021/12/29,76
2021/12/30,64
2021/12/31,78
2022/1/1,79
2022/1/2,84
2022/1/3,103
2022/1/4,151
2022/1/5,390
2022/1/6,641
2022/1/7,922
2022/1/8,1224
2022/1/9,1223
2022/1/10,871
2022/1/11,962
2022/1/12,2198
2022/1/13,3124
2022/1/14,4051
2022/1/15,4561
2022/1/16,4172
2022/1/17,3719
2022/1/18,5185
2022/1/19,7377
2022/1/20,8638
2022/1/21,9699
2022/1/22,11227
2022/1/23,9468
2022/1/24,8503
2022/1/25,12813
2022/1/26,14086
2022/1/27,16538
2022/1/28,17631
2022/1/29,17433
2022/1/30,15895
2022/1/31,11751
2022/2/1,14445
2022/2/2,21576
2022/2/3,20679
2022/2/4,19798
2022/2/5,21122
2022/2/6,17526
2022/2/7,12211
2022/2/8,17113
2022/2/9,18287
2022/2/10,18891
2022/2/11,18660
2022/2/12,11765
2022/2/13,13074
2022/2/14,10334
2022/2/15,15525
2022/2/16,17331
2022/2/17,17864
2022/2/18,16129
2022/2/19,13516
2022/2/20,12935
2022/2/21,8805
2022/2/22,11443
2022/2/23,14567
2022/2/24,10169
2022/2/25,11125
2022/2/26,11562
2022/2/27,10321
2022/2/28,9632
2022/3/1,11813
2022/3/2,12693
2022/3/3,12251
2022/3/4,10517
2022/3/5,10806
2022/3/6,9289
2022/3/7,5374
2022/3/8,8925
2022/3/9,10823
2022/3/10,10080
2022/3/11,8464
2022/3/12,9164
2022/3/13,8131
2022/3/14,4836
2022/3/15,7836
2022/3/16,10221
2022/3/17,8461
2022/3/18,7825
2022/3/19,7444
2022/3/20,6502
2022/3/21,3855
2022/3/22,3533
2022/3/23,6430
2022/3/24,8875
2022/3/25,7289
2022/3/26,7440
2022/3/27,7844
2022/3/28,4544
2022/3/29,7846
2022/3/30,9520
2022/3/31,8226
2022/4/1,7982
2022/4/2,7395
2022/4/3,7899
2022/4/4,4384
2022/4/5,6968
2022/4/6,8652
2022/4/7,8753
2022/4/8,8112
2022/4/9,8102
2022/4/10,8026
2022/4/11,4562
2022/4/12,6922
2022/4/13,8253
2022/4/14,8540
2022/4/15,6768
2022/4/16,6797
2022/4/17,5220
2022/4/18,3479
2022/4/19,5583
2022/4/20,6776
2022/4/21,6713
2022/4/22,5396
2022/4/23,5387
2022/4/24,4936
2022/4/25,3141
2022/4/26,5048
2022/4/27,6052
2022/4/28,5394
2022/4/29,3893
2022/4/30,2979
2022/5/1,3161
2022/5/2,2403
2022/5/3,3357
2022/5/4,2999
2022/5/5,2320
2022/5/6,2681
2022/5/7,3809
2022/5/8,4711
2022/5/9,3011
2022/5/10,4451
2022/5/11,4764
2022/5/12,4216
2022/5/13,4109
2022/5/14,3799
2022/5/15,3348
2022/5/16,2377
2022/5/17,3663
2022/5/18,4355
2022/5/19,4172
2022/5/20,3573
2022/5/21,3464
2022/5/22,3317
2022/5/23,2025
2022/5/24,3271
2022/5/25,3929
2022/5/26,3391
2022/5/27,2630
2022/5/28,2549
2022/5/29,2194
2022/5/30,1344
2022/5/31,2362
2022/6/1,2415
2022/6/2,2335
2022/6/3,2111
2022/6/4,2071
2022/6/5,1584
2022/6/6,1013
2022/6/7,1800
2022/6/8,1935
2022/6/9,1876
2022/6/10,1600
2022/6/11,1526
2022/6/12,1546
2022/6/13,960
2022/6/14,1528
2022/6/15,2015
2022/6/16,1819
2022/6/17,1596
2022/6/18,1681
2022/6/19,1622
2022/6/20,1076
2022/6/21,1963
2022/6/22,2329
2022/6/23,2413
2022/6/24,2181
2022/6/25,2160
2022/6/26,2004
2022/6/27,1517
2022/6/28,2514
2022/6/29,3803
2022/6/30,3621
2022/7/1,3546
2022/7/2,3616
2022/7/3,3788
2022/7/4,2772
2022/7/5,5302
2022/7/6,8341
2022/7/7,8529
2022/7/8,8777
2022/7/9,9716
2022/7/10,9482
2022/7/11,6231
2022/7/12,11511
2022/7/13,16878
2022/7/14,16662
2022/7/15,19059
2022/7/16,18919
2022/7/17,17790
2022/7/18,12696
2022/7/19,11018
2022/7/20,20401
2022/7/21,31878
2022/7/22,34995
2022/7/23,32698
2022/7/24,28112
2022/7/25,22387
2022/7/26,31593
2022/7/27,29036
2022/7/28,40406
2022/7/29,36814
2022/7/30,33466
2022/7/31,31541
2022/8/1,21958
2022/8/2,30842
2022/8/3,38940
2022/8/4,35339
2022/8/5,37767
2022/8/6,30970
2022/8/7,26313
2022/8/8,17884
2022/8/9,29115
2022/8/10,34243
2022/8/11,31247
2022/8/12,20401
2022/8/13,23773
2022/8/14,22740
2022/8/15,23135
2022/8/16,23511
2022/8/17,29416
2022/8/18,27453
2022/8/19,27676
2022/8/20,25277
2022/8/21,24780
2022/8/22,15085
2022/8/23,21770
2022/8/24,25444
2022/8/25,23129
2022/8/26,18423
2022/8/27,17126
2022/8/28,15834
2022/8/29,9880
2022/8/30,14219
2022/8/31,15428
2022/9/1,14451
2022/9/2,12413
2022/9/3,12561
2022/9/4,9635
2022/9/5,7296
2022/9/6,9486
2022/9/7,13568
2022/9/8,10640
2022/9/9,9240
2022/9/10,9988
2022/9/11,7750
2022/9/12,5654
2022/9/13,8855
2022/9/14,10593
2022/9/15,8825
2022/9/16,8636
2022/9/17,8018
2022/9/18,8077
2022/9/19,4069
2022/9/20,3794
2022/9/21,7059
2022/9/22,8850
2022/9/23,7559
2022/9/24,4855
2022/9/25,5621
2022/9/26,6316
2022/9/27,5247
2022/9/28,5327
2022/9/29,5032
2022/9/30,3217
2022/10/1,3834
2022/10/2,2921
2022/10/3,1673
2022/10/4,4308
2022/10/5,4067
2022/10/6,3042
2022/10/7,3554
2022/10/8,2605
2022/10/9,2243
2022/10/10,1372
2022/10/11,1504
2022/10/12,4790
2022/10/13,4338
2022/10/14,3495
2022/10/15,3239
2022/10/16,2714
2022/10/17,1588
2022/10/18,4213
2022/10/19,4204
2022/10/20,3489
2022/10/21,2840
2022/10/22,3231
2022/10/23,2805
2022/10/24,1735
2022/10/25,4702
2022/10/26,4347
2022/10/27,3941
2022/10/28,3520
2022/10/29,4124
2022/10/30,3698
2022/10/31,2021
2022/11/1,6522
2022/11/2,6347
2022/11/3,6700
2022/11/4,3098
2022/11/5,7967
2022/11/6,6270
2022/11/7,3507
2022/11/8,8665
2022/11/9,9012
2022/11/10,7969
2022/11/11,7899
2022/11/12,8021
2022/11/13,6922
2022/11/14,4025
2022/11/15,11196
2022/11/16,10114
2022/11/17,9755
2022/11/18,8292
2022/11/19,9457
2022/11/20,7777
2022/11/21,4619
2022/11/22,12758
2022/11/23,12850
2022/11/24,5639
2022/11/25,12938
2022/11/26,13569
2022/11/27,10346
2022/11/28,5768
2022/11/29,14680
2022/11/30,14399
2022/12/1,12332
2022/12/2,11244
2022/12/3,13321
2022/12/4,10454
2022/12/5,5388
2022/12/6,15501
2022/12/7,14946
2022/12/8,14105
2022/12/9,13556
2022/12/10,14558
2022/12/11,12163
2022/12/12,7044
2022/12/13,19800
2022/12/14,18812
2022/12/15,17687
2022/12/16,16273
2022/12/17,17020
2022/12/18,13647
2022/12/19,7947
2022/12/20,20513
2022/12/21,21186
2022/12/22,18820
2022/12/23,17332
2022/12/24,18729
2022/12/25,15404
2022/12/26,8428
2022/12/27,22063
2022/12/28,20243
2022/12/29,18372
2022/12/30,14525
2022/12/31,11189
2023/1/1,9186
2023/1/2,7537
2023/1/3,9644
2023/1/4,10557
2023/1/5,20740
2023/1/6,20721
2023/1/7,19630
2023/1/8,15124
2023/1/9,8199
2023/1/10,7462
2023/1/11,16772
2023/1/12,13427
2023/1/13,11241
2023/1/14,10729
2023/1/15,8269
2023/1/16,4433
2023/1/17,11120
2023/1/18,9187
2023/1/19,7719
2023/1/20,6603
2023/1/21,6607
2023/1/22,5110
2023/1/23,2677
2023/1/24,7306
2023/1/25,5934
2023/1/26,5061
2023/1/27,4297
2023/1/28,4515
2023/1/29,3427
2023/1/30,1818
2023/1/31,4862
2023/2/1,4012
2023/2/2,3502
2023/2/3,2941
2023/2/4,2992
2023/2/5,2287
2023/2/6,1105
2023/2/7,3131
2023/2/8,2612
2023/2/9,2173
2023/2/10,1922
2023/2/11,1752
2023/2/12,799
2023/2/13,810
2023/2/14,2232
2023/2/15,1858
2023/2/16,1454
2023/2/17,1272
2023/2/18,1146
2023/2/19,992
2023/2/20,510
2023/2/21,1451
2023/2/22,1195
2023/2/23,1072
2023/2/24,427
2023/2/25,1182
2023/2/26,810
2023/2/27,370
2023/2/28,1181
2023/3/1,1028
2023/3/2,952
2023/3/3,736
2023/3/4,795
2023/3/5,705
2023/3/6,335
2023/3/7,989
2023/3/8,926
2023/3/9,794
2023/3/10,778
2023/3/11,805
2023/3/12,606
2023/3/13,313
2023/3/14,988
2023/3/15,816
2023/3/16,680
2023/3/17,631
2023/3/18,627
2023/3/19,549
2023/3/20,270
2023/3/21,877
2023/3/22,373
2023/3/23,908
2023/3/24,893
2023/3/25,863
2023/3/26,667
2023/3/27,355
2023/3/28,1001
2023/3/29,1002
2023/3/30,956
2023/3/31,854
2023/4/1,991
2023/4/2,789
2023/4/3,423
2023/4/4,1357
2023/4/5,1204
2023/4/6,1109
2023/4/7,1133
2023/4/8,1261
2023/4/9,956
2023/4/10,458
2023/4/11,1490
2023/4/12,1334
2023/4/13,1181
2023/4/14,1215
2023/4/15,1197
2023/4/16,891
2023/4/17,474
2023/4/18,1696
2023/4/19,1514
2023/4/20,1449
2023/4/21,1441
2023/4/22,1477
2023/4/23,1138
2023/4/24,571
2023/4/25,1909
2023/4/26,1745
2023/4/27,1663
2023/4/28,1613
2023/4/29,1915
2023/4/30,976
2023/5/1,837
2023/5/2,2604
2023/5/3,2187
2023/5/4,994
2023/5/5,906
2023/5/6,1062
2023/5/7,2345
2023/5/8,1331
2023/5/9,1842
2023/5/10,2353
2023/5/11,2864
2023/5/12,3375
2023/5/13,3886
2023/5/14,4398
2023/5/15,4909
2023/5/16,4865
2023/5/17,4822
2023/5/18,4779
2023/5/19,4735
2023/5/20,4692
2023/5/21,4649
2023/5/22,4606
2023/5/23,4574
2023/5/24,4542
2023/5/25,4510
2023/5/26,4479
2023/5/27,4447
2023/5/28,4415
2023/5/29,4383
2023/5/30,4626
2023/5/31,4868
2023/6/1,5111
2023/6/2,5353
2023/6/3,5595
2023/6/4,5838
2023/6/5,6080
2023/6/6,6054
2023/6/7,6028
2023/6/8,6002
2023/6/9,5976
2023/6/10,5950
2023/6/11,5924
2023/6/12,5898
2023/6/13,5890
2023/6/14,5881
2023/6/15,5872
2023/6/16,5864
2023/6/17,5855
2023/6/18,5846
2023/6/19,5838
2023/6/20,5852
2023/6/21,5867
2023/6/22,5881
2023/6/23,5896
2023/6/24,5910
2023/6/25,5924
2023/6/26,5939
2023/6/27,6025
2023/6/28,6112
2023/6/29,6199
2023/6/30,6285
2023/7/1,6372
2023/7/2,6458
2023/7/3,6545
2023/7/4,6816
2023/7/5,7087
2023/7/6,7359
2023/7/7,7630
2023/7/8,7901
2023/7/9,8172
2023/7/10,8444
2023/7/11,8807
2023/7/12,9171
2023/7/13,9534
2023/7/14,9898
2023/7/15,10262
2023/7/16,10625
2023/7/17,10989
2023/7/18,10951
2023/7/19,10914
2023/7/20,10876
2023/7/21,10839
2023/7/22,10801
2023/7/23,10764
2023/7/24,10726
2023/7/25,10582
2023/7/26,10438
2023/7/27,10293
2023/7/28,10149
2023/7/29,10005
2023/7/30,9860
2023/7/31,9716
2023/8/1,10178
2023/8/2,10640
2023/8/3,11101
2023/8/4,11563
2023/8/5,12025
2023/8/6,12486
2023/8/7,12948
2023/8/8,13107
2023/8/9,13266
2023/8/10,13424
2023/8/11,13583
2023/8/12,13742
2023/8/13,13900
2023/8/14,14059
2023/8/15,14100
2023/8/16,14140
2023/8/17,14180
2023/8/18,14221
2023/8/19,14261
2023/8/20,14302
2023/8/21,14342
2023/8/22,14253
2023/8/23,14163
2023/8/24,14074
2023/8/25,13984
2023/8/26,13895
2023/8/27,13805
2023/8/28,13716
2023/8/29,13537
2023/8/30,13358
2023/8/31,13179
2023/9/1,13000
2023/9/2,12821
2023/9/3,12642
2023/9/4,12463
2023/9/5,12290
2023/9/6,12117
2023/9/7,11944
2023/9/8,11771
2023/9/9,11598
2023/9/10,11425
2023/9/11,11251
2023/9/12,11038
2023/9/13,10824
2023/9/14,10611
2023/9/15,10397
2023/9/16,10184
2023/9/17,9970
2023/9/18,9757
2023/9/19,9399
2023/9/20,9041
2023/9/21,8683
2023/9/22,8325
2023/9/23,7967
2023/9/24,7610
2023/9/25,7252
2023/9/26,6931
2023/9/27,6611
2023/9/28,6291
2023/9/29,5971
2023/9/30,5650
2023/10/1,5330
2023/10/2,5010
2023/10/3,5073
2023/10/4,5137
2023/10/5,5200
2023/10/6,5264
2023/10/7,5327
2023/10/8,5391
2023/10/9,5454
2023/10/10,5298
2023/10/11,5142
2023/10/12,4987
2023/10/13,4831
2023/10/14,4675
2023/10/15,4519
2023/10/16,4363
2023/10/17,4383
2023/10/18,4404
2023/10/19,4424
2023/10/20,4444
2023/10/21,4464
2023/10/22,4484
2023/10/23,4505
2023/10/24,4531
2023/10/25,4557
2023/10/26,4583
2023/10/27,4608
2023/10/28,4634
2023/10/29,4660
2023/10/30,4686
2023/10/31,4559
2023/11/1,4432
2023/11/2,4305
2023/11/3,4179
2023/11/4,4052
2023/11/5,3925
2023/11/6,3798
2023/11/7,3717
2023/11/8,3636
2023/11/9,3555
2023/11/10,3474
2023/11/11,3394
2023/11/12,3313
2023/11/13,3232
2023/11/14,3474
2023/11/15,3717
2023/11/16,3959
2023/11/17,4202
2023/11/18,4444
2023/11/19,4686
2023/11/20,4929
2023/11/21,4857
2023/11/22,4785
2023/11/23,4712
2023/11/24,4640
2023/11/25,4568
2023/11/26,4496
2023/11/27,4424
2023/11/28,4548
2023/11/29,4672
2023/11/30,4796
2023/12/1,4920
2023/12/2,5044
2023/12/3,5168
2023/12/4,5292
2023/12/5,5281
2023/12/6,5269
2023/12/7,5258
2023/12/8,5246
2023/12/9,5235
2023/12/10,5223
2023/12/11,5212
2023/12/12,5255
2023/12/13,5298
2023/12/14,5341
2023/12/15,5385
2023/12/16,5428
2023/12/17,5471
2023/12/18,5515
2023/12/19,5719
2023/12/20,5924
2023/12/21,6129
2023/12/22,6334
2023/12/23,6539
2023/12/24,6744
2023/12/25,6949
2023/12/26,7226
2023/12/27,7503
2023/12/28,7780
2023/12/29,8057
2023/12/30,8334
2023/12/31,8611
2024/1/1,8888
2024/1/2,9151
2024/1/3,9413
2024/1/4,9676
2024/1/5,9938
2024/1/6,10201
2024/1/7,10464
2024/1/8,10726
2024/1/9,10712
2024/1/10,10697
2024/1/11,10683
2024/1/12,10668
2024/1/13,10654
2024/1/14,10640
2024/1/15,10625
2024/1/16,10492
2024/1/17,10360
2024/1/18,10227
2024/1/19,10094
2024/1/20,9961
2024/1/21,9829
2024/1/22,9696
2024/1/23,9477
2024/1/24,9257
2024/1/25,9038
2024/1/26,8819
2024/1/27,8599
2024/1/28,8380
2024/1/29,8161
2024/1/30,8135
2024/1/31,8109
2024/2/1,8083
2024/2/2,8057
2024/2/3,8031
2024/2/4,8005
2024/2/5,7979
2024/2/6,8141
2024/2/7,8302
2024/2/8,8464
2024/2/9,8625
2024/2/10,8787
2024/2/11,8949
2024/2/12,9110
2024/2/13,8784
2024/2/14,8458
2024/2/15,8132
2024/2/16,7806
2024/2/17,7480
2024/2/18,7154
2024/2/19,6828
2024/2/20,6709
2024/2/21,6591
2024/2/22,6473
2024/2/23,6354
2024/2/24,6236
2024/2/25,6118
2024/2/26,5999
2024/2/27,5953
2024/2/28,5907
2024/2/29,5861
2024/3/1,5815
2024/3/2,5769
2024/3/3,5722
2024/3/4,5676
2024/3/5,5728
2024/3/6,5780
2024/3/7,5832
2024/3/8,5884
2024/3/9,5936
2024/3/10,5988
2024/3/11,6040
2024/3/12,5988
2024/3/13,5936
2024/3/14,5884
2024/3/15,5832
2024/3/16,5780
2024/3/17,5728
2024/3/18,5676
2024/3/19,5705
2024/3/20,5734
2024/3/21,5763
2024/3/22,5792
2024/3/23,5820
2024/3/24,5849
2024/3/25,5878
2024/3/26,5736
2024/3/27,5594
2024/3/28,5452
2024/3/29,5310
2024/3/30,5168
2024/3/31,5026
2024/4/1,4884
2024/4/2,4841
2024/4/3,4797
2024/4/4,4754
2024/4/5,4710
2024/4/6,4667
2024/4/7,4624
2024/4/8,4580
2024/4/9,4541
2024/4/10,4502
2024/4/11,4463
2024/4/12,4424
2024/4/13,4385
2024/4/14,4346
2024/4/15,4307
2024/4/16,4321
2024/4/17,4335
2024/4/18,4350
2024/4/19,4364
2024/4/20,4379
2024/4/21,4393
2024/4/22,4408
2024/4/23,4516
2024/4/24,4625
2024/4/25,4734
2024/4/26,4842
2024/4/27,4951
2024/4/28,5059
2024/4/29,5168
2024/4/30,5071
2024/5/1,4974
2024/5/2,4877
2024/5/3,4780
2024/5/4,4683
2024/5/5,4586
2024/5/6,4489
2024/5/7,4481
2024/5/8,4473
2024/5/9,4466
2024/5/10,4458
2024/5/11,4450
2024/5/12,4443
2024/5/13,4435
2024/5/14,4441
2024/5/15,4447
2024/5/16,4454
2024/5/17,4460
2024/5/18,4466
2024/5/19,4473
2024/5/20,4479
2024/5/21,4449
2024/5/22,4420
2024/5/23,4390
2024/5/24,4361
2024/5/25,4332
2024/5/26,4302
2024/5/27,4273
2024/5/28,4414
2024/5/29,4556
2024/5/30,4697
2024/5/31,4838
2024/6/1,4980
2024/6/2,5121
2024/6/3,5262
2024/6/4,5276
2024/6/5,5290
2024/6/6,5304
2024/6/7,5317
2024/6/8,5331
2024/6/9,5345
2024/6/10,5359
2024/6/11,5436
2024/6/12,5513
2024/6/13,5590
2024/6/14,5667
2024/6/15,5744
2024/6/16,5821
2024/6/17,5898
2024/6/18,5939
2024/6/19,5980
2024/6/20,6020
2024/6/21,6061
2024/6/22,6102
2024/6/23,6142
2024/6/24,6183
2024/6/25,6348
2024/6/26,6513
2024/6/27,6678
2024/6/28,6843
2024/6/29,7008
2024/6/30,7173
2024/7/1,7338
2024/7/2,7632
2024/7/3,7925
2024/7/4,8219
2024/7/5,8513
2024/7/6,8806
2024/7/7,9100
2024/7/8,9393
2024/7/9,9477
2024/7/10,9560
2024/7/11,9643
2024/7/12,9727
2024/7/13,9810
2024/7/14,9893
2024/7/15,9977
2024/7/16,10148
2024/7/17,10320
2024/7/18,10492
2024/7/19,10663
2024/7/20,10835
2024/7/21,11007
2024/7/22,11178
2024/7/23,11294
2024/7/24,11410
2024/7/25,11526
2024/7/26,11641
2024/7/27,11757
2024/7/28,11873
2024/7/29,11989
2024/7/30,11638
2024/7/31,11287
2024/8/1,10936
2024/8/2,10585
2024/8/3,10234
2024/8/4,9883
2024/8/5,9532
2024/8/6,9205
2024/8/7,8877
2024/8/8,8550
2024/8/9,8222
2024/8/10,7895
2024/8/11,7567
2024/8/12,7240
2024/8/13,6887
2024/8/14,6534
2024/8/15,6180
2024/8/16,5827
2024/8/17,5474
2024/8/18,5121
2024/8/19,4768
2024/8/20,4985
2024/8/21,5203
2024/8/22,5421
2024/8/23,5638
2024/8/24,5856
2024/8/25,6073
2024/8/26,6291
2024/8/27,6289
2024/8/28,6287
2024/8/29,6286
2024/8/30,6284
2024/8/31,6282
2024/9/1,6281
2024/9/2,6279
2024/9/3,6283
2024/9/4,6288
2024/9/5,6292
2024/9/6,6296
2024/9/7,6301
2024/9/8,6305
2024/9/9,6309
2024/9/10,6234
2024/9/11,6159
2024/9/12,6083
2024/9/13,6008
2024/9/14,5933
2024/9/15,5857
2024/9/16,5782
2024/9/17,5695
2024/9/18,5608
2024/9/19,5521
2024/9/20,5434
2024/9/21,5347
2024/9/22,5260
2024/9/23,5174
2024/9/24,5006
2024/9/25,4838
2024/9/26,4671
2024/9/27,4503
2024/9/28,4335
2024/9/29,4168
2024/9/30,4000
2024/10/1,3888
2024/10/2,3776
2024/10/3,3664
2024/10/4,3552
2024/10/5,3440
2024/10/6,3328
2024/10/7,3216
2024/10/8,3097
2024/10/9,2978
2024/10/10,2859
2024/10/11,2740
2024/10/12,2622
2024/10/13,2503
2024/10/14,2384
2024/10/15,2287
2024/10/16,2191
2024/10/17,2094
2024/10/18,1997
2024/10/19,1901
2024/10/20,1804
2024/10/21,1708
2024/10/22,1684
2024/10/23,1661
2024/10/24,1638
2024/10/25,1614
2024/10/26,1591
2024/10/27,1567
2024/10/28,1544
2024/10/29,1528
2024/10/30,1513
2024/10/31,1497
2024/11/1,1481
2024/11/2,1466
2024/11/3,1450
2024/11/4,1434
2024/11/5,1423
2024/11/6,1412
2024/11/7,1402
2024/11/8,1391
2024/11/9,1380
2024/11/10,1369
2024/11/11,1359
2024/11/12,1406
2024/11/13,1453
2024/11/14,1500
2024/11/15,1547
2024/11/16,1594
2024/11/17,1642
2024/11/18,1689
2024/11/19,1634
2024/11/20,1579
2024/11/21,1524
2024/11/22,1470
2024/11/23,1415
2024/11/24,1360
2024/11/25,1305
2024/11/26,1373
2024/11/27,1441
2024/11/28,1509
2024/11/29,1576
2024/11/30,1644
2024/12/1,1712
2024/12/2,1780
2024/12/3,1849
2024/12/4,1917
2024/12/5,1986
2024/12/6,2055
2024/12/7,2124
2024/12/8,2192
2024/12/9,2261
2024/12/10,2353
2024/12/11,2445
2024/12/12,2537
2024/12/13,2630
2024/12/14,2722
2024/12/15,2814
2024/12/16,2906
2024/12/17,3110
2024/12/18,3315
2024/12/19,3519
2024/12/20,3724
2024/12/21,3928
2024/12/22,4132
2024/12/23,4337
2024/12/24,4530
2024/12/25,4723
2024/12/26,4916
2024/12/27,5110
2024/12/28,5303
2024/12/29,5496
2024/12/30,5689
2024/12/31,5128
2025/1/1,4566
2025/1/2,4004
2025/1/3,3443
2025/1/4,2881
2025/1/5,2320
2025/1/6,1758
2025/1/7,2208
2025/1/8,2658
2025/1/9,3109
2025/1/10,3559
2025/1/11,4009
2025/1/12,4459
2025/1/13,4909
2025/1/14,4751
2025/1/15,4594
2025/1/16,4436
2025/1/17,4278
2025/1/18,4121
2025/1/19,3963
2025/1/20,3805
2025/1/21,3919
2025/1/22,4034
2025/1/23,4148
2025/1/24,4262
2025/1/25,4376
2025/1/26,4490
2025/1/27,4604
2025/1/28,4642
2025/1/29,4680
2025/1/30,4717
2025/1/31,4755
2025/2/1,4793
2025/2/2,4831
2025/2/3,4868
2025/2/4,4839
2025/2/5,4810
2025/2/6,4781
2025/2/7,4752
2025/2/8,4723
2025/2/9,4694
2025/2/10,4665
2025/2/11,4613
2025/2/12,4561
2025/2/13,4509
2025/2/14,4457
2025/2/15,4405
2025/2/16,4353
2025/2/17,4301
2025/2/18,4277
2025/2/19,4253
2025/2/20,4229
